,match_id,date,home_team,away_team,home_score,away_score,home_possession_%,away_possession_%,home_shots_on_target,away_shots_on_target,home_shots,away_shots,home_touches,away_touches,home_passes,away_passes,home_tackles,away_tackles,home_clearances,away_clearances,home_corners,away_corners,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls_conceded,away_fouls_conceded
117,59013,12/12/2020,Newcastle,West Brom,2,1,45.3,54.7,7.0,3.0,12.0,13.0,597.0,660.0,401.0,484.0,7.0,18.0,25.0,13.0,4.0,3.0,3.0,2.0,2.0,3.0,,,9.0,12.0
118,59014,12/13/2020,Southampton,Sheffield Utd,3,0,68.2,31.8,6.0,0.0,16.0,3.0,758.0,425.0,572.0,259.0,21.0,17.0,18.0,19.0,8.0,4.0,3.0,0.0,0.0,1.0,,,8.0,14.0
119,59015,12/12/2020,Wolves,Aston Villa,0,1,50.5,49.5,7.0,2.0,16.0,13.0,559.0,542.0,348.0,331.0,15.0,8.0,34.0,22.0,5.0,8.0,0.0,2.0,2.0,5.0,1.0,1.0,23.0,15.0
120,59016,12/16/2020,Arsenal,Southampton,1,1,35.2,64.8,4.0,3.0,9.0,13.0,517.0,791.0,340.0,632.0,8.0,11.0,28.0,13.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,0.0,13.0,13.0
121,59017,12/17/2020,Aston Villa,Burnley,0,0,59.1,40.9,7.0,4.0,27.0,6.0,597.0,458.0,388.0,273.0,6.0,19.0,12.0,25.0,10.0,1.0,1.0,2.0,1.0,1.0,,,17.0,19.0
122,59018,12/16/2020,Fulham,Brighton,0,0,46.4,53.6,4.0,4.0,9.0,9.0,637.0,689.0,426.0,481.0,16.0,16.0,23.0,5.0,1.0,8.0,1.0,2.0,1.0,0.0,,,15.0,11.0
123,59019,12/16/2020,Leeds,Newcastle,5,2,68.7,31.3,10.0,4.0,25.0,10.0,728.0,446.0,533.0,246.0,13.0,8.0,12.0,33.0,7.0,4.0,4.0,2.0,3.0,1.0,,,10.0,13.0
124,59020,12/16/2020,Leicester,Everton,0,2,61.0,39.0,2.0,6.0,14.0,11.0,730.0,526.0,547.0,344.0,21.0,13.0,13.0,16.0,4.0,6.0,2.0,2.0,2.0,3.0,,,12.0,9.0
125,59021,12/17/2020,Sheffield Utd,Man Utd,2,3,40.1,59.9,6.0,9.0,12.0,15.0,543.0,759.0,362.0,557.0,20.0,18.0,12.0,22.0,6.0,3.0,2.0,4.0,3.0,2.0,,,17.0,8.0
126,59022,12/16/2020,West Ham,Crystal Palace,1,1,51.9,48.1,2.0,2.0,9.0,8.0,651.0,583.0,439.0,422.0,19.0,23.0,15.0,20.0,5.0,3.0,,,0.0,1.0,0.0,1.0,8.0,12.0
127,59023,12/15/2020,Wolves,Chelsea,2,1,45.1,54.9,4.0,3.0,12.0,13.0,625.0,698.0,418.0,494.0,17.0,14.0,34.0,19.0,5.0,6.0,1.0,0.0,2.0,2.0,,,12.0,12.0
128,59024,12/16/2020,Liverpool,Spurs,2,1,75.8,24.2,11.0,2.0,17.0,8.0,998.0,443.0,813.0,254.0,12.0,26.0,8.0,29.0,7.0,4.0,2.0,0.0,0.0,2.0,,,8.0,9.0
129,59025,12/15/2020,Man City,West Brom,1,1,77.2,22.8,7.0,1.0,26.0,5.0,932.0,380.0,752.0,224.0,11.0,13.0,10.0,31.0,13.0,2.0,3.0,2.0,2.0,3.0,,,5.0,8.0
130,59026,12/20/2020,Brighton,Sheffield Utd,1,1,73.5,26.5,5.0,3.0,21.0,5.0,726.0,367.0,545.0,203.0,12.0,12.0,6.0,37.0,14.0,2.0,1.0,2.0,1.0,5.0,0.0,1.0,9.0,11.0
131,59027,12/21/2020,Burnley,Wolves,2,1,36.4,63.6,4.0,3.0,10.0,15.0,424.0,646.0,260.0,463.0,14.0,11.0,21.0,11.0,1.0,7.0,1.0,2.0,2.0,1.0,,,11.0,15.0
132,59028,12/21/2020,Chelsea,West Ham,3,0,53.7,46.3,7.0,0.0,11.0,6.0,726.0,620.0,527.0,443.0,16.0,20.0,26.0,12.0,5.0,4.0,0.0,4.0,,,,,11.0,6.0
133,59029,12/19/2020,Crystal Palace,Liverpool,0,7,35.3,64.7,3.0,8.0,5.0,14.0,555.0,907.0,397.0,743.0,10.0,19.0,8.0,13.0,5.0,4.0,7.0,0.0,1.0,0.0,,,5.0,11.0
134,59030,12/19/2020,Everton,Arsenal,2,1,42.2,57.8,2.0,2.0,9.0,13.0,553.0,718.0,401.0,551.0,12.0,9.0,17.0,11.0,4.0,3.0,1.0,0.0,1.0,3.0,,,9.0,9.0
135,59031,12/20/2020,Man Utd,Leeds,6,2,41.5,58.5,14.0,4.0,26.0,17.0,568.0,694.0,354.0,478.0,19.0,16.0,30.0,12.0,11.0,13.0,2.0,4.0,1.0,0.0,,,6.0,6.0
136,59032,12/19/2020,Newcastle,Fulham,1,1,49.5,50.5,5.0,4.0,12.0,11.0,645.0,649.0,470.0,480.0,12.0,7.0,27.0,20.0,2.0,9.0,1.0,0.0,1.0,3.0,0.0,1.0,7.0,17.0
137,59033,12/19/2020,Southampton,Man City,0,1,48.3,51.7,3.0,5.0,9.0,11.0,686.0,744.0,498.0,547.0,26.0,14.0,4.0,18.0,6.0,6.0,3.0,2.0,2.0,2.0,,,9.0,11.0
138,59034,12/20/2020,Spurs,Leicester,0,2,56.4,43.6,3.0,4.0,8.0,17.0,710.0,615.0,518.0,406.0,20.0,19.0,13.0,26.0,5.0,3.0,2.0,4.0,2.0,2.0,,,15.0,14.0
139,59035,12/20/2020,West Brom,Aston Villa,0,3,32.7,67.3,1.0,10.0,1.0,19.0,442.0,763.0,282.0,576.0,15.0,11.0,26.0,12.0,1.0,7.0,1.0,4.0,1.0,2.0,1.0,0.0,14.0,8.0
140,59036,12/26/2020,Arsenal,Chelsea,3,1,39.0,61.0,7.0,3.0,15.0,19.0,505.0,709.0,328.0,506.0,16.0,10.0,18.0,16.0,7.0,9.0,1.0,0.0,2.0,1.0,,,13.0,10.0
141,59037,12/26/2020,Aston Villa,Crystal Palace,3,0,38.6,61.4,9.0,6.0,20.0,13.0,503.0,663.0,298.0,475.0,17.0,12.0,26.0,11.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,0.0,18.0,16.0
142,59038,12/26/2020,Fulham,Southampton,0,0,46.7,53.3,1.0,2.0,10.0,3.0,573.0,616.0,331.0,396.0,24.0,34.0,22.0,19.0,6.0,3.0,1.0,4.0,2.0,0.0,,,15.0,12.0
143,59039,12/27/2020,Leeds,Burnley,1,0,51.4,48.6,4.0,6.0,11.0,14.0,629.0,571.0,424.0,378.0,17.0,11.0,36.0,15.0,4.0,12.0,3.0,2.0,0.0,3.0,,,8.0,14.0
144,59040,12/26/2020,Leicester,Man Utd,2,2,54.4,45.6,2.0,4.0,10.0,9.0,701.0,623.0,507.0,439.0,17.0,20.0,7.0,17.0,5.0,0.0,1.0,4.0,2.0,1.0,,,10.0,17.0
145,59041,12/27/2020,Liverpool,West Brom,1,1,78.4,21.6,2.0,3.0,17.0,5.0,981.0,404.0,787.0,213.0,11.0,15.0,13.0,40.0,7.0,3.0,1.0,5.0,0.0,1.0,,,8.0,5.0
146,59042,12/26/2020,Man City,Newcastle,2,0,75.1,24.9,6.0,2.0,11.0,7.0,1012.0,425.0,862.0,272.0,8.0,11.0,15.0,23.0,7.0,3.0,1.0,3.0,2.0,2.0,,,5.0,12.0
147,59043,12/26/2020,Sheffield Utd,Everton,0,1,43.8,56.2,2.0,3.0,10.0,7.0,612.0,741.0,420.0,545.0,18.0,13.0,17.0,23.0,5.0,3.0,0.0,2.0,2.0,4.0,,,11.0,10.0
148,59044,12/27/2020,West Ham,Brighton,2,2,43.6,56.4,4.0,4.0,11.0,13.0,589.0,748.0,423.0,574.0,14.0,11.0,6.0,17.0,5.0,4.0,2.0,1.0,,,,,6.0,8.0
149,59045,12/27/2020,Wolves,Spurs,1,1,54.8,45.2,6.0,3.0,11.0,6.0,746.0,644.0,542.0,466.0,21.0,14.0,6.0,25.0,9.0,2.0,2.0,0.0,4.0,1.0,,,20.0,13.0
150,59046,12/29/2020,Brighton,Arsenal,0,1,49.7,50.3,2.0,3.0,13.0,11.0,661.0,679.0,492.0,511.0,17.0,10.0,7.0,14.0,5.0,4.0,,,2.0,0.0,,,11.0,4.0
151,59047,12/29/2020,Burnley,Sheffield Utd,1,0,37.1,62.9,3.0,3.0,5.0,7.0,480.0,716.0,322.0,551.0,12.0,13.0,27.0,7.0,3.0,5.0,2.0,2.0,1.0,2.0,,,13.0,17.0
152,59048,12/28/2020,Chelsea,Aston Villa,1,1,63.4,36.6,5.0,2.0,16.0,10.0,747.0,532.0,550.0,314.0,17.0,19.0,17.0,20.0,11.0,4.0,1.0,1.0,3.0,1.0,,,16.0,3.0
153,59049,12/28/2020,Crystal Palace,Leicester,1,1,33.1,66.9,1.0,3.0,4.0,17.0,496.0,809.0,296.0,607.0,18.0,22.0,27.0,11.0,2.0,5.0,3.0,2.0,0.0,1.0,,,10.0,7.0
154,59050,02/17/2021,Everton,Man City,1,3,29.6,70.4,2.0,7.0,3.0,16.0,469.0,923.0,313.0,755.0,18.0,11.0,28.0,6.0,0.0,10.0,,,2.0,1.0,,,8.0,8.0
155,59051,12/29/2020,Man Utd,Wolves,1,0,58.2,41.8,3.0,5.0,11.0,9.0,787.0,607.0,611.0,439.0,15.0,16.0,5.0,24.0,2.0,2.0,4.0,2.0,1.0,1.0,,,11.0,7.0
